Sale ID, Year, Make, Model, Style, Is Active?, On Sale?, Has Sold?, Offer to Seller, Private Price PI, Trade In Price PI, Retail Price PI, CPO Price PI, Private Price L, Trade In Price L, Retail Price L, CPO Price L, Beepi Price
31538,2012,Toyota,Prius,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31539,2015,Toyota,Camry,XLE 4dr Sedan (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3154,2012,Honda,Accord,LX 4dr Sedan (2.4L 4cyl 5A),N, N, Y, 15420,15741,14420,16822,N/A,15741,14420,16822,N/A,16653
31540,2014,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31541,2015,Mitsubishi,Mirage,DE 4dr Hatchback (1.2L 3cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31542,2014,Toyota,Prius v,Two 4dr Wagon (1.8L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31543,2012,Toyota,Prius v,Five 4dr Wagon (1.8L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31544,2012,Toyota,Highlander,SE 4dr SUV (3.5L 6cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31545,2014,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31546,2015,Toyota,RAV4,XLE 4dr SUV AWD (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31547,2014,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31548,2013,Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31549,2012,Toyota,Highlander,Limited 4dr SUV (3.5L 6cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3155,2011,BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 6M),N, N, N, 39100,39625,36845,42968,47242,39625,36845,42968,47242,N/A
31550,2015,Toyota,RAV4,XLE 4dr SUV AWD (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31551,2012,Toyota,RAV4,Sport 4dr SUV (3.5L 6cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31552,2014,Toyota,RAV4 EV,4dr SUV (electric DD),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31553,2014,Audi,A4,2.0T Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31554,2014,Toyota,RAV4 EV,4dr SUV (electric DD),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31555,2015,Toyota,Camry,LE 4dr Sedan (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31556,2015,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31557,2012,Toyota,Sequoia,SR5 4dr SUV (4.6L 8cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31558,2011,Toyota,Land Cruiser,4dr SUV 4WD (5.7L 8cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31559,2013,Mercedes-Benz,C-Class,C250 2dr Coupe (1.8L 4cyl Turbo 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3156,2011,BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31560,2011,Toyota,Corolla,S 4dr Sedan (1.8L 4cyl 4A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31561,2013,Honda,Accord,EX-L 4dr Sedan (2.4L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31562,2011,Audi,A3,2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31563,2004,Lexus,RX 330,4dr AWD SUV (3.3L 6cyl 5A),Y, N, N, 4305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31564,2015,Ford,Mustang,GT 2dr Coupe (5.0L 8cyl 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31565,2015,Ford,Mustang,GT 2dr Coupe (5.0L 8cyl 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31566,2009,Lexus,IS 250,4dr Sedan AWD (2.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31567,2015,Subaru,WRX,STI Limited 4dr Sedan AWD (2.5L 4cyl Turbo 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31568,2015,Honda,CR-V,EX-L 4dr SUV (2.4L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31569,2012,Ford,Expedition,XLT 4dr SUV (5.4L 8cyl 6A),N, N, N, 25150,21938,20095,24810,26596,21938,20095,24810,26596,25845
3157,2009,BMW,3 Series,328i 2dr Coupe (3.0L 6cyl 6M),N, N, N, 19131,18684,16754,21024,N/A,18684,16754,21024,N/A,N/A
31570,2012,GMC,Yukon,Denali 4dr SUV (6.2L 8cyl 6A),N, N, N, 31857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31571,2013,Chrysler,300,C John Varvatos 4dr Sedan (3.6L 6cyl 8A),N, N, N, 24085,22068,20000,24979,28477,22068,20000,24979,28477,24685
31572,2012,Chevrolet,Corvette,2dr Coupe (6.2L 8cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31573,2011,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31574,2011,Chevrolet,Camaro,2SS 2dr Coupe (6.2L 8cyl 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31575,2014,MINI,Cooper,S 2dr Convertible (1.6L 4cyl Turbo 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31576,2014,MINI,Cooper,S 2dr Hatchback (2.0L 4cyl Turbo 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31577,2015,Honda,Fit,EX 4dr Hatchback (1.5L 4cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31578,2013,Ford,Focus,Titanium 4dr Hatchback (2.0L 4cyl 6AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31579,2013,Ford,Focus ST,4dr Hatchback w/EcoBoost (2.0L 4cyl Turbo 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3158,2010,Ford,Mustang,GT Premium 2dr Coupe (4.6L 8cyl 5M),N, N, Y, 21051,21216,19460,23134,25302,21216,19460,23134,25302,22900
31580,2012,Mazda,MAZDA6,i Touring 4dr Sedan (2.5L 4cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31581,2014,Chevrolet,Silverado 1500,LT 4dr Crew Cab 5.8 ft. SB (4.3L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31582,2015,Honda,Fit,LX 4dr Hatchback (1.5L 4cyl CVT),Y, N, Y, 14460,14525,13116,16316,16252,14525,13116,16316,16252,15299
31583,2014,Chevrolet,Silverado 1500,LT 4dr Crew Cab 5.8 ft. SB (4.3L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31584,2013,Toyota,Highlander,Plus 4dr SUV AWD (3.5L 6cyl 5A),Y, N, Y, 24799,25031,23493,27793,29366,25031,23493,27793,29366,26198
31585,2010,Audi,S4,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31586,2012,Honda,Civic,LX 4dr Sedan (1.8L 4cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31587,2010,Dodge,Ram Pickup 2500,Laramie 4dr Mega Cab SB (5.7L 8cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31588,2015,Chevrolet,Volt,4dr Hatchback (gas/electric hybrid DD),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31589,2016,Mercedes-Benz,E-Class,E400 2dr Coupe (3.0L 6cyl Turbo 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3159,2011,MINI,Cooper Countryman,S 4dr Wagon (1.6L 4cyl Turbo 6M),N, N, N, 19898,19773,18109,21866,N/A,19773,18109,21866,N/A,N/A
31590,2013,Dodge,Charger,SE 4dr Sedan (3.6L 6cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31591,2011,Cadillac,CTS,4dr Sedan AWD (3.0L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31592,2011,Lexus,IS 250,4dr Sedan (2.5L 6cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31593,2011,BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31594,2013,Ford,C-Max Hybrid,SEL 4dr Wagon (2.0L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31595,2013,Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 15794,15719,14207,17069,18292,15719,14207,17069,18292,N/A
31596,2011,BMW,M3,4dr Sedan (4.0L 8cyl 6M),N, N, N, 30819,30596,28131,34531,36578,30596,28131,34531,36578,N/A
31597,2012,Volkswagen,Touareg,TDI Executive 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31598,2012,Honda,Civic,LX 4dr Sedan (1.8L 4cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31599,2013,Toyota,Sienna,LE 8-Passenger 4dr Minivan (3.5L 6cyl 6A),N, N, N, 20433,20183,18610,22755,23941,20183,18610,22755,23941,N/A
3160,2011,Audi,A4,2.0T Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 8A),N, N, Y, 23521,23659,21517,25848,29237,23659,21517,25848,29237,23275
31600,2014,Toyota,Prius c,Two 4dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31601,2012,Mazda,MAZDA6,i Touring Plus 4dr Sedan (2.5L 4cyl 5A),N, N, N, 12037,12030,10584,14040,15094,12030,10584,14040,15094,N/A
31602,2013,Toyota,Avalon,Limited 4dr Sedan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31603,2010,Honda,Fit,Sport 4dr Hatchback (1.5L 4cyl 5M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31604,2012,Mercedes-Benz,C-Class,C63 AMG 2dr Coupe (6.2L 8cyl 7A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31605,2015,Chrysler,200,S 4dr Sedan (2.4L 4cyl 9A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31606,2015,Chevrolet,Volt,4dr Hatchback (gas/electric hybrid DD),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31607,2012,BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31608,2015,Nissan,Altima,2.5 S 4dr Sedan (2.5L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31609,2015,Nissan,Altima,2.5 S 4dr Sedan (2.5L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3161,2008,Honda,Accord,EX-L 4dr Sedan (2.4L 4cyl 5A),N, N, N, 12576,12506,11243,13820,N/A,12506,11243,13820,N/A,N/A
31610,2012,Ford,Focus,SE 4dr Hatchback (2.0L 4cyl 5M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31611,2012,Mazda,MAZDA3,i Touring 4dr Sedan w/SKYACTIV-G (2.0L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31612,2013,Lexus,GS 350,4dr Sedan (3.5L 6cyl 6A),N, N, N, 28934,28939,26668,32065,33359,28939,26668,32065,33359,N/A
31613,2014,Porsche,Panamera,Turbo 4dr Sedan AWD (4.8L 8cyl Turbo 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31614,2014,Porsche,Panamera,Turbo 4dr Sedan AWD (4.8L 8cyl Turbo 7AM),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31615,2013,Ford,Fusion,Titanium 4dr Sedan w/EcoBoost (2.0L 4cyl Turbo 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31616,2014,Porsche,Panamera,Turbo 4dr Sedan AWD (4.8L 8cyl Turbo 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31617,2010,Porsche,Cayenne,GTS Tiptronic 4dr SUV 4WD (4.8L 8cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31618,2014,Porsche,Panamera,Turbo 4dr Sedan AWD (4.8L 8cyl Turbo 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31619,2015,BMW,M4,2dr Coupe (3.0L 6cyl Turbo 6M),N, N, N, 63450,61158,58212,64974,66144,61158,58212,64974,66144,65450
3162,2013,Toyota,Prius,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31620,2014,Porsche,Panamera,GTS 4dr Sedan AWD (4.8L 8cyl 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31621,2014,Porsche,Panamera,GTS 4dr Sedan AWD (4.8L 8cyl 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31622,2014,Porsche,Panamera,GTS 4dr Sedan AWD (4.8L 8cyl 7AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31623,2015,Mercedes-Benz,GLK-Class,GLK250 BlueTEC 4MATIC 4dr SUV AWD (2.1L 4cyl Turbodiesel 7A),Y, N, Y, 30169,30332,28243,32829,33604,30332,28243,32829,33604,33598
31624,2014,Cadillac,ATS,Luxury 4dr Sedan (2.5L 4cyl 6A),Y, N, Y, 21025,20741,18969,23007,27210,20741,18969,23007,27210,22125
31625,2013,Chevrolet,Camaro,LS 2dr Coupe w/1LS (3.6L 6cyl 6M),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31626,2014,Cadillac,CTS Coupe,2dr Coupe (3.6L 6cyl 6A),N, N, N, 23323,24778,22671,26509,29398,24778,22671,26509,29398,N/A
31627,2011,Chevrolet,Silverado 1500,LT 4dr Crew Cab 5.8 ft. SB (4.8L 8cyl 4A),N, N, N, 21661,21360,19435,24638,25551,21360,19435,24638,25551,N/A
31628,2014,BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),Y, Y, N, 53050,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54202
31629,2014,Mercedes-Benz,E-Class,E350 Sport 4dr Sedan (3.5L 6cyl 7A),N, N, N, 32824,31175,28005,34811,39587,31175,28005,34811,39587,N/A
3163,2012,Volkswagen,Beetle,2.0T Turbo PZEV 2dr Hatchback (2.0L 4cyl Turbo 6M),N, N, Y, 16683,16867,15683,17836,19239,16867,15683,17836,19239,17700
31630,2013,Toyota,Corolla,L 4dr Sedan (1.8L 4cyl 4A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31631,2010,Mitsubishi,Lancer,Ralliart 4dr Sedan AWD (2.0L 4cyl Turbo 6AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31632,2014,Jeep,Wrangler,Sport 2dr SUV 4WD (3.6L 6cyl 6M),Y, N, N, 18810,18803,17204,21029,21910,18803,17204,21029,21910,N/A
31633,2011,MINI,Cooper Clubman,3dr Hatchback (1.6L 4cyl 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31634,2011,Nissan,Rogue,SV 4dr SUV (2.5L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31635,2015,Mazda,MAZDA6,i Sport 4dr Sedan (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31636,2013,Volkswagen,CC,Sport 4dr Sedan w/Lighting Package (2.0L 4cyl Turbo 6AM),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31637,2015,Mercedes-Benz,M-Class,ML350 4dr SUV (3.5L 6cyl 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31638,2012,Mercedes-Benz,E-Class,E350 Sport 4dr Sedan (3.5L 6cyl 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31639,2000,Ford,Mustang,2dr Coupe,Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3164,2010,Audi,S4,Premium Plus quattro 4dr Sedan AWD (3.0L 6cyl S/C 7AM),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31640,2015,Toyota,Highlander,XLE 4dr SUV (3.5L 6cyl 6A),N, N, N, 32309,32319,30399,34947,35664,32319,30399,34947,35664,N/A
31641,2014,Tesla,Model S,P85 4dr Sedan (electric DD),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31642,2010,Lexus,ES 350,4dr Sedan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31643,2010,Lexus,ES 350,4dr Sedan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31644,2010,Lexus,ES 350,4dr Sedan (3.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31645,2014,Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31646,2015,Subaru,Forester,2.5i Premium PZEV 4dr SUV AWD (2.5L 4cyl 6M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31647,2013,Audi,Q5,2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31648,2014,Toyota,Prius,Two 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 14333,14286,12867,16201,17370,14286,12867,16201,17370,N/A
31649,2014,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3165,2010,Honda,Civic,LX 4dr Sedan (1.8L 4cyl 5A),N, N, N, 11705,11693,10425,12863,N/A,11693,10425,12863,N/A,N/A
31650,2014,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31651,2014,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31652,2014,BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31653,2012,Nissan,Sentra,2.0 S 4dr Sedan (2.0L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31654,2010,Dodge,Ram Pickup 2500,Laramie 4dr Mega Cab 4WD SB (5.7L 8cyl 5A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31655,2013,Honda,Odyssey,LX 4dr Minivan (3.5L 6cyl 5A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31656,2012,Volvo,XC70,T6 4dr Wagon AWD (3.0L 6cyl Turbo 6A),Y, N, Y, 25453,25340,23116,28681,31159,25340,23116,28681,31159,26598
31657,2013,Infiniti,FX,FX37 4dr SUV (3.7L 6cyl 7A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31658,2016,Ford,Fusion Hybrid,Titanium 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31659,2014,BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3166,2010,Porsche,Panamera,S 4dr Sedan (4.8L 8cyl 7AM),N, N, Y, 47522,49034,45936,52223,58357,49034,45936,52223,58357,50400
31660,2013,Volvo,S60,T5 4dr Sedan (2.5L 5cyl Turbo 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31661,2012,Volkswagen,Jetta,SE 4dr Sedan w/Convenience (2.5L 5cyl 5M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31662,2010,Lexus,IS 250,4dr Sedan (2.5L 6cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31663,2013,Chevrolet,Volt,4dr Hatchback (gas/electric hybrid DD),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31664,2014,Kia,Forte,EX 4dr Sedan (2.0L 4cyl 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31665,2013,Mercedes-Benz,GLK-Class,GLK250 BlueTEC 4MATIC 4dr SUV AWD (2.1L 4cyl Turbodiesel 7A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31666,2014,Kia,Forte,LX 4dr Sedan (1.8L 4cyl 6A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31667,2014,Audi,A7,Prestige quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31668,2013,Honda,Fit,4dr Hatchback (1.5L 4cyl 5M),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31669,2016,Ford,Fusion,SE 4dr Sedan (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3167,2008,smart,fortwo,passion 2dr Hatchback (1.0L 3cyl 5AM),N, N, N, 7308,6916,5843,8031,N/A,6916,5843,8031,N/A,N/A
31670,2012,Subaru,Impreza,2.0i 4dr Hatchback AWD (2.0L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31671,2014,Mercedes-Benz,CLA-Class,CLA250 4dr Sedan (2.0L 4cyl Turbo 7AM),N, N, N, 25145,25262,23399,27557,28765,25262,23399,27557,28765,N/A
31672,2014,Audi,A7,Prestige quattro 4dr Sedan AWD (3.0L 6cyl S/C 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31673,2010,Toyota,Prius,IV 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, 13096,12800,11423,15227,17065,12800,11423,15227,17065,N/A
31674,2014,Nissan,Rogue,S 4dr SUV (2.5L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31675,2015,BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31676,2014,Mazda,MAZDA6,i Touring 4dr Sedan (2.5L 4cyl 6A),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31677,2014,Nissan,Rogue Select,S 4dr SUV (2.5L 4cyl CVT),Y, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31678,2015,Toyota,Prius,Three 4dr Hatchback (1.8L 4cyl gas/electric hybrid CVT),N, N, N, N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
